Budget,Gross,Release Date,Runtime,Rating,Rating Count,Net Profit,ROI,Genre_Frequency,MPAA Rating_G,MPAA Rating_PG,MPAA Rating_PG-13,MPAA Rating_R,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_Thriller,Genre_War,Genre_Western
-0.3638042483244269,215887717.0,8,1.0473341937551301,-0.015481035528053737,-0.8008439845382014,153887717.0,2.482059951612903,0.0650887573964497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.22866538999027905,131000000.0,6,0.33135395143219254,-0.8070331129624694,-0.9068797466465398,61000000.0,0.8714285714285714,0.0433925049309664,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.14420360353143663,183000000.0,5,0.42085148172255976,0.09759783267686235,-0.7592178112240874,108000000.0,1.44,0.1499013806706114,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5314906881393028,378882411.0,7,1.0473341937551301,0.3237555690866955,-0.3550987653018941,263882411.0,2.2946296608695653,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1239603264540088,182057016.0,4,-0.6531188817618466,-0.2416387719378869,-0.7934453283613849,165057016.0,9.709236235294116,0.0512820512820512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.0226061827033979,179519401.0,8,-0.8321139423425811,-0.4677965083477201,-0.9209276672157396,156519401.0,6.805191347826087,0.0315581854043392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9888214681198608,71500000.0,12,-0.7426164120522138,-0.2416387719378869,-0.9930725034119917,46500000.0,1.86,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,76578911.0,2,-0.5188725863262958,-1.0331908493723025,-0.9638208207077719,46578911.0,1.5526303666666668,0.1854043392504931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,373554033.0,10,-1.6375917149558858,1.5676231193407775,1.5404623503097927,343554033.0,11.4518011,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,212385533.0,11,-1.2348528286492335,-0.5808753765526362,-0.45799724316014906,182385533.0,6.079517766666667,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9001365923380763,115101622.0,10,-0.5636213514714795,-0.015481035528053737,-0.8364654974101009,84851622.0,2.805012297520661,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8874673243692499,106269971.0,12,0.8683391331743957,0.4368344372916116,-0.9576764431532055,75269971.0,2.428063580645161,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.853682609785713,327311859.0,9,0.42085148172255976,1.9068597239555256,3.1378607973846973,294311859.0,8.918541181818181,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5665125358256488,287928194.0,5,-0.7873651771973975,-0.9201119811673865,-0.7144924583268949,237928194.0,4.75856388,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5665125358256488,152022101.0,6,-0.38462629089074507,-1.937821795011634,-0.9387384236516894,102022101.0,2.04044202,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5327278212421118,355237933.0,6,1.0025854286099465,0.7760710419063609,-0.268397946309708,303237933.0,5.831498711538462,0.1104536489151873,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5158354639503433,157387195.0,5,-0.07138493487445986,0.4368344372916116,-0.7632188012596189,104387195.0,1.969569716981132,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.4820507493668063,346079773.0,6,-1.6375917149558858,-0.2416387719378869,-0.567852998135745,291079773.0,5.292359509090909,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43137367749150085,352194034.0,11,0.5550977771581106,0.3237555690866955,-0.3476620044580727,294194034.0,5.072310931034483,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.31312717644912147,262797249.0,12,-0.6083701166166631,0.09759783267686235,-0.18418345683960216,197797249.0,3.0430346,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.1948806754067421,210000000.0,5,2.6582897389817397,1.5676231193407775,1.8156479046425216,138000000.0,1.9166666666666667,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,366101666.0,5,0.4656002468677434,-1.711664058601801,-0.3532475135632315,276101666.0,3.067796288888889,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2781053287627755,336529144.0,6,0.15235889085145815,-1.711664058601801,-0.3532475135632315,236529144.0,2.36529144,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5450321256454118,264218220.0,7,0.7788416028840286,-0.8070331129624694,-0.5255758700936278,89218220.0,0.5098184,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1746373983293141,173046663.0,12,-0.29512876060037785,0.3237555690866955,-0.2158833643988973,159046663.0,11.360475928571429,0.0177514792899408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.9719291108280924,116400000.0,9,-0.6978676469070303,-0.5808753765526362,-0.9400689116079495,90400000.0,3.476923076923077,0.1854043392504931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9550367535363239,231976425.0,11,1.9870582618039858,0.5499133054965287,-0.5304469166924417,204976425.0,7.591719444444444,0.0157790927021696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8874673243692499,185260553.0,3,-0.026636169729276255,0.21067670088177842,-0.8288826686760934,154260553.0,4.976146870967742,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8705749670774815,152036382.0,7,0.24185642114182535,-0.5808753765526362,-0.8373609570847198,120036382.0,3.7511369375,0.1104536489151873,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.7354361087433335,152266007.0,7,1.405324314916599,0.6629921737014448,-0.6790805211235232,112266007.0,2.806650175,0.0315581854043392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6340819649927227,150000000.0,11,-0.29512876060037785,0.7760710419063609,-0.7098278120076918,104000000.0,2.260869565217391,0.0611439842209073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5665125358256488,150270147.0,2,-0.4293750560359287,-1.0331908493723025,-0.7895173722709464,100270147.0,2.00540294,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5665125358256488,273552592.0,12,0.9578366634647629,0.4368344372916116,-0.3461505193335385,223552592.0,4.47105184,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.49894310665857483,128769345.0,6,-1.0111090029233154,-1.4855063221919689,-0.7367678115802712,74769345.0,1.3846175,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.49894310665857483,320689294.0,11,-0.6531188817618466,-1.3724274539870518,-0.7650065452199398,266689294.0,4.93869062962963,0.1854043392504931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.14420360353143663,335062621.0,6,0.8235903680292121,0.5499133054965287,-0.12139966717092705,260062621.0,3.4675016133333334,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14420360353143663,816969268.0,6,1.2263292543358646,0.09759783267686235,0.5326066095815507,741969268.0,9.892923573333332,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059741817072594204,457696359.0,5,-0.33987752574556146,0.21067670088177842,0.09452042841326114,377696359.0,4.7212044875,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059741817072594204,309492681.0,11,-0.026636169729276255,-0.354717640142804,-0.7073510086523628,229492681.0,2.8686585125,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.059741817072594204,250200000.0,11,-1.3243503589396006,-0.5808753765526362,-0.6038428561220268,170200000.0,2.1275,0.1854043392504931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.14296647042862762,494471524.0,5,-0.20563123031001065,-0.5808753765526362,-0.5420275600730637,402471524.0,4.374690478260869,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2781053287627755,100138851.0,6,-1.1901040635040498,-0.015481035528053737,-0.6498415399749717,138851.0,0.00138851,0.1242603550295858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2781053287627755,242295562.0,6,-0.11613370001964346,-0.9201119811673865,-0.7526511069435482,142295562.0,1.42295562,0.1104536489151873,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6108847674106146,119718203.0,12,-0.5636213514714795,-1.3724274539870518,-0.9413390671747849,18203.0,0.0001520718462823,0.0433925049309664,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.2422068274963882,225933435.0,12,0.37610271657737615,1.5676231193407775,1.4360142826599986,215933435.0,21.5933435,0.1104536489151873,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.1239603264540088,125586134.0,10,-0.7873651771973975,-1.3724274539870518,-0.66548350578055,108586134.0,6.387419647058824,0.0177514792899408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.0057138254116293,172363301.0,12,0.10761012570627454,-0.8070331129624694,-0.5965426370016402,148363301.0,6.181804208333333,0.0177514792899408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.7692208233268706,299288605.0,6,-0.5636213514714795,-0.6939542447575533,-0.6842310019470409,261288605.0,6.876015921052631,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6509743222844911,302710615.0,3,-1.413847889229968,-0.015481035528053737,-0.22433624969618704,257710615.0,5.726902555555555,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5665125358256488,314178011.0,12,0.9578366634647629,0.889149910111278,-0.24299801036191654,264178011.0,5.28356022,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4820507493668063,174400000.0,7,-1.1453552983588662,-1.711664058601801,-0.8534633542832759,119400000.0,2.170909090909091,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.1779883181149736,229074524.0,5,0.5103490120129269,-0.354717640142804,0.05610457329432369,156074524.0,2.138007178082192,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14420360353143663,224012234.0,6,-0.11613370001964346,-0.015481035528053737,-0.2348436116228331,149012234.0,1.9868297866666669,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14420360353143663,136982834.0,8,0.7788416028840286,-0.2416387719378869,-0.7831824713813548,61982834.0,0.8264377866666667,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059741817072594204,245676146.0,6,0.9130878983195794,0.4368344372916116,-0.01232505786893487,165676146.0,2.070951825,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.059741817072594204,177977226.0,11,-1.1006065332136827,-1.8247429268067181,-0.8126405543651853,97977226.0,1.224715325,0.0611439842209073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.024719969386248222,252712101.0,6,-1.1006065332136827,0.4368344372916116,-0.4682283462510084,167712101.0,1.973083541176471,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024719969386248222,315156409.0,7,0.28660518628700893,-0.4677965083477201,-0.5254139252588563,230156409.0,2.7077224588235294,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,589390539.0,7,-0.8768627074877646,0.4368344372916116,0.48090492723351475,499390539.0,5.548783766666666,0.0650887573964497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.10918175584509064,171120329.0,7,1.4500730800617825,0.5499133054965287,-0.3046164322980201,81120329.0,0.9013369888888888,0.0611439842209073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.44702890168046033,333011068.0,12,0.06286136056109094,-0.4677965083477201,-0.5220924684515817,223011068.0,2.0273733454545453,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2916467662688846,238200000.0,6,0.33135395143219254,1.002228778316194,2.0414244074253527,78200000.0,0.48875,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0226061827033979,369884651.0,7,0.06286136056109094,0.21067670088177842,-0.18227822348934902,346884651.0,15.081941347826088,0.0512820512820512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.0226061827033979,185991646.0,11,-1.2348528286492335,-0.9201119811673865,-0.6196340652067083,162991646.0,7.086593304347826,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9888214681198608,289317794.0,12,0.19710765599664176,0.21067670088177842,-0.41775553941388566,264317794.0,10.57271176,0.0078895463510848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.9043596816610184,100491683.0,11,-1.7270892452462532,-1.1462697175772185,-1.0112801834625775,70491683.0,2.3497227666666665,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.853682609785713,244386864.0,9,-0.8768627074877646,0.09759783267686235,-0.3526283127243992,211386864.0,6.405662545454545,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5665125358256488,159700000.0,12,0.28660518628700893,-0.12855990373297083,-0.8846297965045002,109700000.0,2.194,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5665125358256488,202292902.0,12,-0.11613370001964346,-0.12855990373297083,-0.7559662129729886,152292902.0,3.04585804,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.3975889629079639,264118201.0,6,-0.6531188817618466,1.3414653829309433,1.663029187120494,204118201.0,3.4019700166666667,0.1854043392504931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.31312717644912147,250821495.0,12,0.06286136056109094,-0.354717640142804,-0.4915261747356872,185821495.0,2.8587922307692306,0.0512820512820512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.22866538999027905,481840909.0,7,2.300299617820271,1.9068597239555256,2.556990078170603,411840909.0,5.8834415571428575,0.0157790927021696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.22866538999027905,218613188.0,12,-0.8321139423425811,0.21067670088177842,-0.7149687666644582,148613188.0,2.123045542857142,0.1242603550295858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21177303269851055,294456605.0,6,-1.4585966543751514,-1.711664058601801,-0.7886187372074104,223456605.0,3.147276126760564,0.0552268244575936,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.14420360353143663,140464664.0,5,0.10761012570627454,-0.8070331129624694,-0.5775823897777044,65464664.0,0.8728621866666667,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,304320254.0,6,-1.3243503589396006,0.7760710419063609,-0.3360527825771969,214320254.0,2.381336155555556,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,250649836.0,11,0.6445953074484777,0.4368344372916116,-0.3769517918292976,160649836.0,1.7849981777777777,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.19364354230393307,250288523.0,7,0.8235903680292121,-0.2416387719378869,-0.5601590307896395,155288523.0,1.6346160315789473,0.1499013806706114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6159524745981452,363258859.0,11,-1.0111090029233154,0.3237555690866955,-0.26693409201893015,243258859.0,2.027157158333333,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7848760475158301,379014294.0,5,0.9578366634647629,-1.711664058601801,-0.5109182748523471,249014294.0,1.9154945692307688,0.0650887573964497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9537996204335148,553799566.0,7,1.4948218452069661,-0.2416387719378869,0.13109773334920433,413799566.0,2.9557111857142857,0.0611439842209073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9537996204335148,285444603.0,7,0.42085148172255976,-0.354717640142804,-0.6027346453899629,145444603.0,1.0388900214285717,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.2253144702046197,235483004.0,7,-1.0111090029233154,0.09759783267686235,0.0704001741990564,224483004.0,20.40754581818182,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.1577450410375456,356296601.0,9,0.19710765599664176,1.5676231193407775,2.1337742433010396,341296601.0,22.753106733333333,0.1104536489151873,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8334117810355908,234801895.0,6,-1.1006065332136827,-0.5808753765526362,-0.4674789544665755,200601895.0,5.865552485380117,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7354361087433335,672806292.0,8,-0.47412382118111224,1.3414653829309433,1.6657441446446046,632806292.0,15.8201573,0.0650887573964497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7016513941597966,363889678.0,5,0.28660518628700893,0.21067670088177842,-0.2682995092532782,321889678.0,7.664039952380953,0.0512820512820512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3975889629079639,149705852.0,6,-0.07138493487445986,-0.6939542447575533,-0.9068606943130373,89705852.0,1.4950975333333334,0.0650887573964497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3975889629079639,284600000.0,12,3.195274920723943,1.9068597239555256,2.2590877915250225,224600000.0,3.743333333333333,0.0433925049309664,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.34691189103265846,463517383.0,3,0.8235903680292121,2.019938592160442,3.856981599270993,400517383.0,6.357418777777778,0.0611439842209073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.22866538999027905,309457509.0,7,-0.07138493487445986,-1.5985851903968848,-0.7841382634453984,239457509.0,3.4208215571428573,0.0512820512820512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.22866538999027905,177841558.0,9,-0.5636213514714795,-0.4677965083477201,-0.8513548960423292,107841558.0,1.5405936857142857,0.0315581854043392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.059741817072594204,176885658.0,3,-0.6531188817618466,-0.2416387719378869,-0.6220473607836955,96885658.0,1.211070725,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.059741817072594204,415885488.0,4,0.28660518628700893,0.09759783267686235,0.11593207588118933,335885488.0,4.1985686,0.0512820512820512,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,497366869.0,10,-1.1453552983588662,1.1153076465211111,0.48837344196650706,407366869.0,4.526298544444445,0.1242603550295858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5314906881393028,924317558.0,5,0.8235903680292121,-0.4677965083477201,1.053792718710048,809317558.0,7.037543982608696,0.0611439842209073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8355531193911355,300135367.0,12,-1.503345419520335,-1.1462697175772185,-0.6912454360648895,167135367.0,1.2566568947368422,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.8693378339746725,361832400.0,11,0.4656002468677434,0.5499133054965287,0.6666429511607761,226832400.0,1.68024,0.0512820512820512,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1227231933511996,448000000.0,6,-1.3243503589396006,0.4368344372916116,-0.4692444707044767,298000000.0,1.9866666666666664,0.1242603550295858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4605703391865694,222104681.0,6,-0.5188725863262958,-2.2770583996263833,-0.6008929198180515,52104681.0,0.3064981235294117,0.009861932938856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.1239603264540088,213525736.0,10,0.10761012570627454,1.002228778316194,-0.29410907037137407,196525736.0,11.560337411764706,0.0512820512820512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.0901756118704717,278019771.0,7,-1.3243503589396006,-0.8070331129624694,-0.36982939448826796,259019771.0,13.63261952631579,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,173959438.0,5,-0.8768627074877646,-2.0509006632165514,-0.820264663155115,143959438.0,4.798647933333333,0.0315581854043392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,136706683.0,9,-0.20563123031001065,1.002228778316194,-0.4715529784472001,106706683.0,3.556889433333333,0.1104536489151873,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.6509743222844911,224834564.0,6,-1.503345419520335,0.09759783267686235,-0.5349369166212049,179834564.0,3.996323644444444,0.1854043392504931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6002972504091857,207515725.0,12,1.3158267846262317,0.7760710419063609,-0.468177540028335,159515725.0,3.3232442708333334,0.1104536489151873,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5327278212421118,256271286.0,3,0.5998465423032942,0.4368344372916116,-0.5510615415421807,204271286.0,3.928293961538461,0.1104536489151873,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.4820507493668063,330444045.0,10,-0.4293750560359287,0.09759783267686235,-0.12368277180231373,275444045.0,5.008073545454545,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.22866538999027905,374111707.0,12,0.42085148172255976,-0.5808753765526362,-0.48441012817249174,304111707.0,4.344452957142857,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.14420360353143663,296339527.0,7,-0.6083701166166631,0.5499133054965287,0.6666429511607761,221339527.0,2.9511936933333334,0.0512820512820512,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007827612094479738,123307945.0,7,-0.5188725863262958,-2.8424527406509656,-0.9185683532503428,39307945.0,0.4679517261904762,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.10918175584509064,429632142.0,12,1.1368317240454973,1.002228778316194,0.4680509528971402,339632142.0,3.773690466666667,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.14296647042862762,264105545.0,11,-0.8768627074877646,-1.5985851903968848,-0.5377788897019993,172105545.0,1.870712445652174,0.1854043392504931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2781053287627755,155464351.0,7,0.5550977771581106,-0.354717640142804,-0.7099611783422095,55464351.0,0.55464351,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.32878240063808095,457640427.0,5,1.6738169057877006,1.7937808557506096,2.883794754739524,354640427.0,3.4431109417475727,0.1499013806706114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44702890168046033,215294342.0,6,2.1213045572395366,0.3237555690866955,-0.29969140408761574,105294342.0,0.9572212909090908,0.0078895463510848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6159524745981452,325756637.0,3,0.5550977771581106,-0.5808753765526362,-0.5923733513535029,205756637.0,1.7146386416666666,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6666295464734506,345141403.0,11,-0.6083701166166631,-0.9201119811673865,-0.4741091665254564,222141403.0,1.8060276666666664,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7004142610569876,546388105.0,5,0.24185642114182535,-0.9201119811673865,-0.1250799429258327,421388105.0,3.37110484,0.0512820512820512,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7426451542864089,354248063.0,5,-1.5928429498107022,-0.4677965083477201,-0.9099948031742037,226748063.0,1.7784161803921568,0.1242603550295858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9043596816610184,287553595.0,8,-0.4293750560359287,-0.5808753765526362,-0.3396473228313412,257553595.0,8.585119833333334,0.1854043392504931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.819897895202176,147934180.0,3,-1.3243503589396006,-1.711664058601801,-0.7423406191297617,112934180.0,3.226690857142857,0.0552268244575936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.786113180618639,165335153.0,8,-0.11613370001964346,-0.6939542447575533,-0.688251044316075,128335153.0,3.468517648648649,0.0512820512820512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7692208233268706,207283925.0,6,-0.5188725863262958,-0.12855990373297083,-0.02680800671977581,169283925.0,4.454840131578948,0.0315581854043392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3975889629079639,484409218.0,5,-1.2348528286492335,1.002228778316194,0.7604375889937381,424409218.0,7.073486966666667,0.1242603550295858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3975889629079639,313542341.0,12,0.7788416028840286,1.4545442511358593,1.4370558102248037,253542341.0,4.2257056833333335,0.1104536489151873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
